y_truth,y_glass,y_black,y_grader
24,19,24,1
19,1,19,1
4,2,4,1
16,2,16,1
25,2,25,1
20,12,20,1
23,1,23,1
3,1,3,1
8,1,8,1
2,2,2,1
13,20,13,1
17,1,17,1
20,20,20,0
23,1,23,1
11,1,11,1
1,1,1,1
6,2,6,1
10,1,10,1
9,12,9,1
23,1,23,1
17,1,17,1
17,1,17,1
17,1,17,1
17,1,17,1
9,12,9,1
25,1,25,1
0,0,0,0
21,19,21,1
6,2,6,1
10,13,10,1
8,20,8,1
13,1,13,1
23,1,23,1
13,20,13,1
4,2,4,1
9,12,9,1
22,20,22,1
25,1,25,1
3,13,3,1
9,1,9,1
3,1,3,1
9,12,9,1
25,1,25,1
22,20,22,1
1,1,1,1
18,1,18,1
11,11,11,0
2,2,2,1
4,2,4,1
4,2,4,1
12,1,12,1
22,22,22,0
22,1,22,1
23,2,23,1
22,22,22,0
9,9,9,0
3,1,3,1
17,1,17,1
7,1,7,1
2,2,2,1
19,19,19,0
14,1,14,1
12,12,12,1
5,19,5,1
18,1,18,1
24,19,24,1
17,15,17,1
5,15,5,1
24,19,24,1
3,1,3,1
19,19,19,0
12,12,12,1
16,2,16,1
14,1,14,1
1,1,1,1
20,20,20,0
25,1,25,1
2,2,2,1
13,20,13,1
5,15,5,1
8,1,8,1
18,1,18,1
22,22,22,0
25,1,25,1
2,2,2,1
5,20,5,1
18,1,18,1
24,2,24,1
19,19,19,0
19,15,19,1
24,1,24,1
2,20,2,1
6,2,6,1
5,15,5,1
0,0,0,0
20,1,20,1
6,2,6,1
16,1,16,1
10,2,10,1
14,2,14,1
2,2,2,1
22,20,22,1
25,2,25,1
20,20,20,0
17,1,17,1
2,2,2,1
2,2,2,1
15,15,15,0
13,1,13,1
22,22,22,0
20,2,20,1
3,1,3,1
12,12,12,1
22,20,22,1
25,1,25,1
1,1,1,1
6,1,6,1
25,1,25,1
5,19,5,1
19,19,19,0
6,1,6,1
9,12,9,1
0,2,0,1
18,1,18,1
13,20,13,1
9,9,9,0
10,2,10,1
18,1,18,1
24,2,24,1
4,1,4,1
14,1,14,1
21,19,21,1
22,20,22,1
0,0,0,0
8,20,8,1
25,2,25,1
14,20,14,1
15,15,15,0
23,1,23,1
12,2,12,1
17,1,17,1
12,12,12,1
25,1,25,1
13,20,13,1
12,12,12,1
11,11,11,0
12,12,12,1
13,1,13,1
22,22,22,0
24,19,24,1
13,20,13,1
9,12,9,1
11,11,11,0
2,19,2,1
0,0,0,0
5,19,5,1
19,19,19,0
13,20,13,1
8,20,8,1
7,1,7,1
0,2,0,1
17,1,17,1
7,2,7,1
24,19,24,1
11,11,11,0
9,12,9,1
0,0,0,0
20,20,20,0
24,19,24,1
8,1,8,1
14,1,14,1
19,19,19,0
10,2,10,1
16,1,16,1
15,15,15,0
15,15,15,0
20,20,20,0
21,19,21,1
14,1,14,1
11,11,11,0
22,12,22,1
8,1,8,1
13,20,13,1
21,19,21,1
10,2,10,1
8,20,8,1
8,20,8,1
7,20,7,1
3,1,3,1
0,2,0,1
17,2,17,1
15,15,15,0
11,13,11,1
11,11,11,0
4,2,4,1
12,12,12,1
9,12,9,1
8,20,8,1
7,2,7,1
21,20,21,1
3,1,3,1
3,1,3,1
10,2,10,1
3,1,3,1
11,2,11,1
3,1,3,1
21,2,21,1
23,1,23,1
13,20,13,1
15,1,15,1
22,22,22,0
21,19,21,1
5,2,5,1
10,1,10,1
4,2,4,1
14,1,14,1
17,1,17,1
19,2,19,1
8,1,8,1
10,20,10,1
9,12,9,1
20,20,20,0
7,20,7,1
15,1,15,1
10,2,10,1
5,19,5,1
8,20,8,1
10,2,10,1
16,2,16,1
16,2,16,1
8,20,8,1
19,1,19,1
0,0,0,0
6,2,6,1
14,1,14,1
15,15,15,0
13,20,13,1
19,19,19,0
21,19,21,1
7,13,7,1
15,15,15,0
3,1,3,1
10,2,10,1
25,1,25,1
23,1,23,1
10,13,10,1
6,2,6,1
9,12,9,1
16,2,16,1
12,1,12,1
16,2,16,1
2,20,2,1
24,1,24,1
5,19,5,1
20,20,20,0
19,15,19,1
8,2,8,1
5,19,5,1
11,11,11,0
11,1,11,1
6,2,6,1
7,20,7,1
10,1,10,1
21,20,21,1
16,2,16,1
24,19,24,1
14,1,14,1
24,1,24,1
23,1,23,1
0,0,0,0
15,1,15,1
11,11,11,0
21,1,21,1
5,19,5,1
4,2,4,1
25,2,25,1
20,20,20,0
9,12,9,1
5,15,5,1
5,1,5,1
25,1,25,1
22,22,22,0
9,12,9,1
15,15,15,0
11,11,11,0
2,2,2,1
0,1,0,1
23,1,23,1
16,19,16,1
0,0,0,0
22,22,22,0
10,2,10,1
5,1,5,1
4,2,4,1
7,1,7,1
6,1,6,1
24,1,24,1
19,19,19,0
9,12,9,1
19,19,19,0
21,19,21,1
0,2,0,1
21,1,21,1
12,12,12,1
20,2,20,1
3,1,3,1
16,2,16,1
23,2,23,1
7,20,7,1
21,20,21,1
6,2,6,1
5,19,5,1
20,2,20,1
22,22,22,0
7,20,7,1
12,12,12,1
20,2,20,1
4,2,4,1
25,1,25,1
20,20,20,0
20,20,20,0
24,19,24,1
3,1,3,1
8,20,8,1
12,12,12,1
8,20,8,1
8,20,8,1
16,1,16,1
22,20,22,1
7,1,7,1
8,20,8,1
16,15,16,1
3,1,3,1
16,2,16,1
2,2,2,1
21,19,21,1
3,1,3,1
9,1,9,1
13,20,13,1
21,19,21,1
20,20,20,0
18,2,18,1
0,0,0,0
22,1,22,1
5,19,5,0
8,20,8,1
15,1,15,1
19,19,19,0
3,1,3,1
17,1,17,1
4,2,4,1
25,1,25,1
5,19,5,1
19,1,19,1
10,2,10,1
4,1,4,1
22,22,22,0
25,1,25,1
1,1,1,1
17,2,17,1
24,1,24,1
25,1,25,1
25,1,25,1
8,1,8,1
25,1,25,1
4,2,4,1
10,2,10,1
6,2,6,1
15,1,15,1
15,1,15,1
10,2,10,1
21,20,21,1
19,19,19,0
16,2,16,1
17,1,17,1
15,1,15,1
13,12,13,1
1,1,1,1
13,20,13,1
17,1,17,1
12,12,12,1
7,2,7,1
16,1,16,1
16,1,16,1
18,2,18,1
9,12,9,1
17,1,17,1
5,1,5,1
15,15,15,0
8,20,8,1
18,1,18,1
16,2,16,1
21,1,21,1
0,0,0,0
16,1,16,1
9,12,9,1
20,20,20,0
6,2,6,1
10,1,10,1
1,1,1,1
14,1,14,1
1,1,1,1
7,20,7,1
7,1,7,1
9,12,9,1
10,2,10,1
17,1,17,1
8,1,8,1
1,1,1,1
16,15,16,1
6,2,6,1
0,0,0,0
1,1,1,1
24,19,24,1
0,0,0,0
21,19,21,1
25,19,25,1
22,22,22,0
7,2,7,1
7,1,7,1
6,2,6,1
25,1,25,1
18,2,18,1
1,1,1,1
16,2,16,1
25,1,25,1
16,2,16,1
6,2,6,1
24,1,24,1
0,0,0,0
9,12,9,1
9,9,9,0
4,2,4,1
3,1,3,1
25,2,25,1
13,20,13,1
4,2,4,1
6,2,6,1
14,1,14,1
6,2,6,1
19,1,19,1
24,1,24,1
6,2,6,1
19,19,19,0
0,0,0,0
14,12,14,1
0,0,0,0
12,12,12,1
14,1,14,1
19,19,19,0
23,1,23,1
10,2,10,1
3,1,3,1
23,2,23,1
1,1,1,1
5,1,5,1
0,0,0,0
3,1,3,1
2,2,2,1
4,2,4,1
4,2,4,1
1,1,1,1
24,19,24,1
3,1,3,1
13,13,13,1
21,19,21,1
16,2,16,1
24,20,24,1
22,22,22,0
20,2,20,1
12,12,12,1
4,1,4,1
22,20,22,1
14,1,14,1
19,1,19,1
23,2,23,1
5,1,5,1
11,11,11,0
12,1,12,1
15,1,15,1
22,20,22,1
20,20,20,0
8,1,8,1
4,2,4,1
3,1,3,1
16,2,16,1
17,15,17,1
12,12,12,1
1,1,1,1
12,12,12,1
6,1,6,1
24,19,24,1
20,20,20,0
14,1,14,1
10,2,10,1
23,1,23,1
23,1,23,1
2,2,2,1
23,1,23,1
13,20,13,1
12,1,12,1
3,1,3,1
4,2,4,1
17,1,17,1
0,0,0,0
20,20,20,0
25,1,25,1
8,20,8,1
7,1,7,1
5,1,5,1
10,2,10,1
17,1,17,1
15,15,15,0
16,2,16,1
6,1,6,1
3,2,3,1
1,1,1,1
5,19,5,1
20,20,20,0
10,2,10,1
17,15,17,1
23,1,23,1
13,20,13,1
22,20,22,1
10,2,10,1
4,2,4,1
4,1,4,1
0,0,0,0
17,1,17,1
18,1,18,1
15,15,15,0
5,19,5,1
6,1,6,1
14,2,14,1
23,1,23,1
1,1,1,1
25,1,25,1
12,12,12,1
13,20,13,1
1,1,1,1
21,1,21,1
9,13,9,1
21,19,21,1
6,1,6,1
16,2,16,1
2,2,2,1
5,22,5,1
3,1,3,1
7,1,7,1
12,2,12,1
11,11,11,0
18,1,18,1
15,15,15,0
24,1,24,1
16,15,16,1
19,19,19,0
24,19,24,1
12,12,12,1
14,1,14,1
23,1,23,1
13,2,13,1
1,1,1,1
4,2,4,1
7,20,7,1
23,2,23,1
10,20,10,1
14,2,14,1
24,12,24,1
2,2,2,1
22,2,22,1
20,20,20,0
5,1,5,1
2,2,2,1
14,1,14,1
23,1,23,1
4,1,4,1
20,20,20,0
16,2,16,1
15,15,15,0
18,1,18,1
25,1,25,1
10,2,10,1
17,1,17,1
15,1,15,1
3,1,3,1
11,2,11,1
13,20,13,1
21,19,21,1
18,1,18,1
17,15,17,1
3,1,3,1
19,1,19,1
21,2,21,1
2,2,2,1
22,22,22,0
21,19,21,1
7,20,7,1
9,12,9,1
1,1,1,1
13,20,13,1
8,20,8,1
11,2,11,1
25,1,25,1
10,13,10,1
25,2,25,1
13,13,13,1
8,20,8,1
12,12,12,1
25,1,25,1
23,1,23,1
14,2,14,1
19,19,19,0
25,1,25,1
15,2,15,1
12,12,12,1
8,20,8,1
24,19,24,1
6,2,6,1
13,20,13,1
13,20,13,1
3,1,3,1
3,1,3,1
19,19,19,0
11,11,11,0
6,2,6,1
14,1,14,1
17,15,17,1
18,2,18,1
23,1,23,1
11,12,11,1
9,12,9,1
5,19,5,0
5,19,5,1
2,2,2,1
2,2,2,1
20,20,20,0
21,19,21,1
21,1,21,1
6,2,6,1
3,1,3,1
11,11,11,0
15,15,15,0
23,1,23,1
2,15,2,1
12,12,12,1
24,19,24,1
17,1,17,1
16,2,16,1
12,12,12,1
20,20,20,0
19,19,19,0
9,12,9,1
12,12,12,1
14,1,14,1
20,2,20,1
4,2,4,1
13,1,13,1
11,11,11,0
24,19,24,1
25,2,25,1
22,20,22,1
10,20,10,1
16,1,16,1
2,2,2,1
17,1,17,1
19,19,19,0
24,19,24,1
25,2,25,1
25,1,25,1
12,12,12,1
8,20,8,1
14,2,14,1
4,1,4,1
24,20,24,1
4,2,4,1
16,2,16,1
17,1,17,1
19,19,19,0
4,2,4,1
21,20,21,1
20,20,20,0
6,1,6,1
3,1,3,1
22,22,22,0
13,20,13,1
12,12,12,1
17,1,17,1
24,19,24,1
19,19,19,0
12,12,12,0
17,15,17,1
24,1,24,1
9,12,9,1
19,19,19,0
3,1,3,1
10,2,10,1
21,20,21,1
21,19,21,1
15,15,15,0
23,2,23,1
1,1,1,1
2,20,2,1
15,1,15,1
12,2,12,1
18,1,18,1
7,20,7,1
9,12,9,1
13,20,13,1
18,1,18,1
1,1,1,1
17,1,17,1
19,19,19,0
9,12,9,1
8,1,8,1
0,0,0,0
4,2,4,1
18,13,18,1
24,1,24,1
18,1,18,1
21,20,21,1
4,2,4,1
7,2,7,1
14,1,14,1
21,1,21,1
19,19,19,0
25,1,25,1
2,2,2,1
14,1,14,1
21,20,21,1
20,12,20,1
24,19,24,1
17,15,17,1
18,1,18,1
13,13,13,1
1,1,1,1
5,20,5,1
19,19,19,0
1,1,1,1
10,1,10,1
5,1,5,1
19,19,19,0
15,15,15,0
19,19,19,0
14,1,14,1
5,19,5,1
17,15,17,1
22,20,22,1
19,19,19,0
5,19,5,1
13,20,13,1
25,1,25,1
1,1,1,1
15,15,15,0
17,1,17,1
5,20,5,1
10,20,10,1
14,1,14,1
21,22,21,1
4,2,4,1
3,1,3,1
11,2,11,1
17,1,17,1
22,1,22,1
1,1,1,1
2,15,2,1
11,11,11,0
21,1,21,1
24,19,24,1
18,1,18,1
1,1,1,1
17,1,17,1
25,1,25,1
2,2,2,1
12,1,12,1
19,1,19,1
19,15,19,1
6,2,6,1
14,1,14,1
7,1,7,1
15,1,15,1
10,2,10,1
16,2,16,1
25,13,25,1
11,11,11,0
16,2,16,1
22,22,22,0
9,12,9,1
0,0,0,0
15,15,15,0
19,19,19,0
5,19,5,1
24,1,24,1
9,12,9,1
15,1,15,1
3,1,3,1
12,1,12,1
22,22,22,0
20,20,20,0
9,12,9,1
15,1,15,1
2,2,2,1
4,1,4,1
10,2,10,1
20,20,20,0
23,1,23,1
25,2,25,1
14,20,14,1
17,1,17,1
8,20,8,1
21,1,21,1
9,1,9,1
2,2,2,1
13,20,13,1
15,15,15,0
14,1,14,1
14,2,14,1
17,1,17,1
22,22,22,0
3,1,3,1
19,19,19,0
13,20,13,1
7,15,7,1
3,1,3,1
17,1,17,1
0,0,0,0
19,19,19,0
14,2,14,1
9,12,9,1
24,15,24,1
11,2,11,1
16,2,16,1
17,1,17,1
4,2,4,1
12,12,12,1
16,2,16,1
20,20,20,0
4,2,4,1
13,22,13,1
6,2,6,1
3,1,3,1
20,20,20,0
0,13,0,1
11,11,11,0
15,15,15,0
11,11,11,0
1,1,1,1
4,2,4,1
2,2,2,1
7,1,7,1
11,11,11,0
19,2,19,1
14,1,14,1
3,1,3,1
10,2,10,1
1,1,1,1
5,19,5,1
24,1,24,1
17,2,17,1
10,2,10,1
12,12,12,1
24,19,24,1
6,2,6,1
10,2,10,1
9,12,9,1
23,1,23,1
22,22,22,0
0,0,0,0
21,19,21,1
7,1,7,1
8,1,8,1
1,1,1,1
3,1,3,1
12,1,12,1
6,2,6,1
3,20,3,1
6,2,6,1
12,12,12,1
6,2,6,1
0,0,0,0
14,1,14,1
24,15,24,1
3,20,3,1
9,15,9,1
2,2,2,1
12,12,12,1
9,12,9,1
3,12,3,1
25,1,25,1
17,1,17,1
21,19,21,1
7,1,7,1
10,2,10,1
12,2,12,1
17,15,17,1
23,1,23,1
14,2,14,1
25,2,25,1
5,15,5,1
16,2,16,1
6,2,6,1
21,19,21,1
8,2,8,1
2,2,2,1
3,1,3,1
4,2,4,1
4,2,4,1
18,1,18,1
21,19,21,1
3,1,3,1
11,11,11,0
3,1,3,1
20,20,20,0
8,20,8,1
21,1,21,1
12,12,12,1
8,20,8,1
22,22,22,0
8,15,8,1
7,1,7,1
0,0,0,0
13,1,13,1
15,15,15,0
21,20,21,1
17,1,17,1
17,1,17,1
8,20,8,1
4,1,4,1
5,19,5,1
6,2,6,1
14,1,14,1
0,1,0,1
18,1,18,1
9,12,9,1
4,2,4,1
16,1,16,1
5,19,5,1
23,1,23,1
23,1,23,1
6,1,6,1
20,20,20,0
25,1,25,1
20,20,20,0
16,2,16,1
21,19,21,1
10,2,10,1
20,1,20,1
2,2,2,1
13,20,13,1
7,2,7,1
24,1,24,1
6,2,6,1
19,2,19,1
1,1,1,1
1,1,1,1
25,1,25,1
23,1,23,1
18,1,18,1
21,19,21,1
17,1,17,1
20,20,20,0
9,1,9,1
16,2,16,1
21,12,21,1
18,1,18,1
2,2,2,1
16,2,16,1
7,20,7,1
12,1,12,1
18,1,18,1
4,2,4,1
6,2,6,1
19,19,19,0
5,19,5,1
15,15,15,0
3,1,3,1
11,11,11,0
6,2,6,1
16,2,16,1
11,11,11,0
19,19,19,0
5,15,5,1
13,19,13,1
23,20,23,1
8,20,8,1
11,2,11,1
0,0,0,0
19,19,19,0
13,20,13,1
21,19,21,1
7,2,7,1
23,1,23,1
18,2,18,1
25,2,25,1
24,2,24,1
24,19,24,1
10,1,10,1
4,2,4,1
5,15,5,1
10,1,10,1
7,20,7,1
14,1,14,1
17,2,17,1
2,2,2,1
7,1,7,1
23,2,23,1
4,2,4,1
0,0,0,0
25,1,25,1
24,1,24,1
0,0,0,0
0,0,0,0
9,12,9,1
2,2,2,1
16,2,16,1
20,20,20,0
18,1,18,1
4,2,4,1
8,20,8,1
4,2,4,1
5,19,5,1
20,20,20,0
14,1,14,1
7,1,7,1
23,1,23,1
16,2,16,1
11,11,11,0
13,20,13,1
18,1,18,1
19,19,19,0
4,2,4,1
19,19,19,0
11,11,11,0
23,1,23,1
15,22,15,1
20,20,20,0
20,2,20,1
13,20,13,1
24,1,24,1
12,12,12,1
15,15,15,0
0,0,0,0
10,1,10,1
18,1,18,1
6,2,6,1
20,20,20,0
16,1,16,1
25,1,25,1
13,20,13,1
17,1,17,1
21,19,21,1
12,12,12,1
13,1,13,1
4,2,4,1
21,20,21,1
0,0,0,0
15,15,15,0
24,1,24,1
11,11,11,0
16,2,16,1
20,20,20,0
3,1,3,1
13,20,13,1
11,1,11,1
20,20,20,0
21,20,21,1
15,1,15,1
4,2,4,1
0,0,0,0
24,19,24,1
22,22,22,0
10,1,10,1
3,2,3,1
15,15,15,0
2,2,2,1
24,19,24,1
9,12,9,1
2,2,2,1
16,2,16,1
8,1,8,1
6,1,6,1
12,1,12,1
0,0,0,0
8,1,8,1
6,1,6,1
16,2,16,1
3,1,3,1
3,1,3,1
19,19,19,0
25,1,25,1
6,2,6,1
3,1,3,1
10,1,10,1
25,1,25,1
2,2,2,1
10,2,10,1
12,12,12,1
20,20,20,0
16,2,16,1
14,1,14,1
20,20,20,0
7,1,7,1
0,0,0,0
22,20,22,1
5,15,5,1
20,20,20,0
20,20,20,0
9,12,9,1
18,1,18,1
22,20,22,1
16,2,16,1
0,13,0,1
20,20,20,0
6,2,6,1
16,2,16,1
1,1,1,1
4,1,4,1
4,2,4,1
12,12,12,1
4,2,4,1
8,20,8,1
3,1,3,1
22,22,22,0
8,20,8,1
5,1,5,1
19,1,19,1
6,2,6,1
7,1,7,1
7,1,7,1
5,15,5,1
13,20,13,1
2,20,2,0
23,1,23,1
15,15,15,0
13,20,13,1
3,1,3,1
20,2,20,1
15,1,15,1
1,1,1,1
23,1,23,1
19,19,19,0
25,1,25,1
19,19,19,0
22,22,22,0
19,15,19,1
19,19,19,0
17,2,17,1
17,1,17,1
19,19,19,0
11,11,11,0
19,19,19,0
19,19,19,0
18,2,18,1
13,20,13,1
5,1,5,1
12,12,12,1
7,2,7,1
3,1,3,1
14,2,14,1
15,1,15,1
2,2,2,1
1,1,1,1
19,19,19,0
5,19,5,1
9,9,9,0
11,11,11,1
4,2,4,1
18,1,18,1
15,1,15,1
0,0,0,0
5,15,5,1
7,1,7,1
18,1,18,1
1,1,1,1
25,1,25,1
18,1,18,1
22,20,22,1
0,0,0,0
17,1,17,1
20,20,20,0
14,2,14,1
25,1,25,1
21,19,21,1
17,2,17,1
2,2,2,1
23,1,23,1
0,1,0,1
15,15,15,0
22,22,22,0
21,19,21,1
16,2,16,1
1,1,1,1
2,2,2,1
11,11,11,0
18,1,18,1
4,2,4,1
19,19,19,0
16,2,16,1
25,1,25,1
10,20,10,1
12,12,12,1
4,1,4,1
20,20,20,0
3,1,3,1
4,2,4,1
22,22,22,0
22,1,22,1
7,2,7,1
18,1,18,1
6,2,6,1
25,2,25,1
0,2,0,1
17,15,17,1
5,1,5,1
24,19,24,1
11,2,11,1
25,15,25,1
1,1,1,1
21,19,21,1
4,1,4,1
4,2,4,1
24,19,24,1
17,2,17,1
15,15,15,0
24,19,24,1
25,1,25,1
7,1,7,1
24,19,24,1
19,19,19,0
15,15,15,1
6,2,6,1
22,22,22,0
23,1,23,1
10,20,10,1
9,12,9,1
7,20,7,1
19,19,19,0
10,2,10,1
23,2,23,1
15,15,15,0
18,1,18,1
20,20,20,0
18,1,18,1
12,20,12,1
16,2,16,1
3,1,3,1
2,20,2,1
13,20,13,1
23,2,23,1
15,1,15,1
10,20,10,1
19,19,19,0
3,1,3,1
20,20,20,0
19,19,19,0
8,1,8,1
3,1,3,1
19,19,19,0
12,12,12,1
7,20,7,1
25,1,25,1
8,20,8,1
0,0,0,0
6,2,6,1
11,11,11,0
14,1,14,1
6,2,6,1
22,22,22,0
9,12,9,1
13,11,13,1
5,19,5,1
18,1,18,1
6,2,6,1
7,1,7,1
1,1,1,1
22,20,22,1
20,20,20,0
18,13,18,1
11,2,11,1
22,20,22,1
13,20,13,1
14,20,14,1
11,2,11,1
18,1,18,1
7,20,7,1
6,2,6,1
11,12,11,1
16,2,16,1
12,12,12,1
25,1,25,1
20,20,20,0
21,1,21,1
19,19,19,0
19,2,19,1
10,2,10,1
10,2,10,1
20,20,20,0
12,12,12,1
0,0,0,0
7,1,7,1
9,12,9,1
7,2,7,1
12,12,12,1
5,19,5,1
18,1,18,1
24,1,24,1
12,12,12,1
14,20,14,1
6,2,6,1
11,12,11,1
23,1,23,1
0,0,0,0
19,19,19,0
19,1,19,1
23,13,23,1
2,20,2,1
25,1,25,1
25,2,25,1
19,19,19,0
21,19,21,1
23,1,23,1
11,11,11,0
7,1,7,1
16,2,16,1
15,1,15,1
9,12,9,1
21,19,21,1
16,2,16,1
18,2,18,1
24,19,24,1
11,11,11,0
11,11,11,0
0,1,0,1
23,1,23,1
5,19,5,1
12,12,12,1
8,1,8,1
7,1,7,1
11,1,11,1
4,2,4,1
6,2,6,1
15,1,15,1
6,1,6,1
0,0,0,0
18,1,18,1
23,1,23,1
8,20,8,1
3,1,3,1
11,11,11,0
22,22,22,0
0,0,0,0
15,1,15,1
0,2,0,1
10,1,10,1
13,15,13,1
23,1,23,1
19,2,19,1
17,15,17,1
15,15,15,0
11,11,11,0
23,2,23,1
22,1,22,1
15,1,15,1
1,1,1,1
2,2,2,1
12,12,12,1
18,13,18,1
12,1,12,1
7,1,7,1
22,22,22,0
25,1,25,1
7,1,7,1
20,20,20,0
4,2,4,1
16,2,16,1
14,20,14,1
18,1,18,1
12,1,12,1
13,20,13,1
7,1,7,1
1,1,1,1
22,22,22,0
8,20,8,1
17,1,17,1
7,20,7,1
22,20,22,1
12,12,12,1
23,1,23,1
7,20,7,1
6,2,6,1
21,19,21,1
21,19,21,1
1,1,1,1
4,2,4,1
14,1,14,1
25,1,25,1
24,1,24,1
25,1,25,1
22,20,22,1
19,19,19,0
7,1,7,1
3,1,3,1
25,2,25,1
23,2,23,1
9,12,9,1
21,20,21,1
7,20,7,1
17,1,17,1
1,1,1,1
23,1,23,1
9,12,9,1
16,15,16,1
4,2,4,1
19,19,19,0
20,20,20,0
16,2,16,1
16,2,16,1
4,1,4,1
23,1,23,1
2,2,2,1
18,1,18,1
24,1,24,1
14,2,14,1
20,12,20,1
4,1,4,1
3,1,3,1
15,15,15,0
3,1,3,1
23,1,23,1
5,15,5,1
24,19,24,1
15,1,15,1
9,12,9,1
3,1,3,1
16,2,16,1
18,13,18,1
19,19,19,0
20,20,20,0
13,20,13,1
7,20,7,1
22,20,22,1
5,19,5,1
7,20,7,1
17,1,17,1
14,1,14,1
18,1,18,1
24,1,24,1
14,20,14,1
6,1,6,1
6,2,6,1
18,2,18,1
4,2,4,1
0,0,0,0
9,12,9,1
13,20,13,1
1,1,1,1
17,2,17,1
6,2,6,1
19,19,19,0
2,2,2,1
4,2,4,1
20,2,20,1
8,1,8,1
2,2,2,1
2,20,2,1
15,15,15,1
6,2,6,1
7,2,7,1
13,1,13,1
22,22,22,0
22,1,22,1
13,20,13,1
18,1,18,1
5,15,5,1
1,1,1,1
24,19,24,1
4,2,4,1
25,1,25,1
23,1,23,1
14,1,14,1
21,19,21,1
17,1,17,1
11,11,11,0
21,19,21,1
7,1,7,1
11,12,11,1
3,1,3,1
21,20,21,1
7,20,7,1
6,1,6,1
21,19,21,1
15,15,15,0
10,20,10,1
20,20,20,0
20,1,20,1
24,1,24,1
3,1,3,1
5,15,5,1
8,20,8,1
13,20,13,1
11,12,11,1
4,2,4,1
13,20,13,1
12,12,12,1
1,1,1,1
20,20,20,0
1,1,1,1
19,19,19,0
6,2,6,1
13,1,13,1
18,2,18,1
1,2,1,1
14,1,14,1
13,2,13,1
5,19,5,1
9,12,9,1
11,11,11,0
15,1,15,1
2,2,2,1
4,1,4,1
20,20,20,0
12,2,12,1
11,11,11,0
0,2,0,1
12,12,12,1
11,2,11,1
12,2,12,1
19,2,19,1
5,15,5,1
13,20,13,1
9,1,9,1
1,1,1,1
0,0,0,0
6,1,6,1
25,15,25,1
20,20,20,0
15,15,15,0
24,19,24,1
19,2,19,1
23,2,23,1
18,1,18,1
10,2,10,1
25,1,25,1
15,15,15,0
4,2,4,1
23,1,23,1
16,1,16,1
23,1,23,1
25,2,25,1
14,1,14,1
24,19,24,1
6,2,6,1
25,1,25,1
13,20,13,1
22,22,22,0
7,1,7,1
23,1,23,1
21,20,21,1
18,1,18,1
12,12,12,1
24,19,24,1
18,1,18,1
20,2,20,1
16,1,16,1
7,2,7,1
18,1,18,1
11,11,11,0
15,15,15,0
9,12,9,1
19,19,19,0
19,19,19,0
19,19,19,0
1,1,1,1
11,11,11,0
8,20,8,1
15,20,15,1
8,1,8,1
2,2,2,1
8,20,8,1
11,11,11,0
13,20,13,1
12,1,12,1
23,1,23,1
0,2,0,1
16,2,16,1
12,12,12,1
25,1,25,1
21,19,21,1
0,0,0,0
11,11,11,0
24,19,24,1
16,2,16,1
2,2,2,1
18,1,18,1
13,1,13,1
10,2,10,1
4,2,4,1
18,13,18,1
18,1,18,1
23,1,23,1
10,20,10,1
1,1,1,1
5,1,5,1
12,12,12,1
23,2,23,1
2,2,2,1
4,2,4,1
20,20,20,0
8,1,8,1
19,15,19,1
0,0,0,0
7,20,7,1
15,15,15,0
4,2,4,1
3,1,3,1
8,1,8,1
13,12,13,1
15,19,15,0
3,1,3,1
6,12,6,1
2,2,2,1
24,2,24,1
15,15,15,0
23,1,23,1
1,1,1,1
5,19,5,1
25,1,25,1
15,15,15,0
9,13,9,1
1,1,1,1
2,2,2,1
1,1,1,1
20,20,20,0
14,2,14,1
12,12,12,1
3,1,3,1
3,1,3,1
15,20,15,1
15,15,15,0
24,19,24,1
5,19,5,1
8,1,8,1
5,15,5,1
20,2,20,1
1,1,1,1
0,2,0,1
25,1,25,1
4,2,4,1
4,2,4,1
0,0,0,0
12,12,12,1
9,1,9,1
19,19,19,0
22,22,22,0
10,1,10,1
12,1,12,1
13,1,13,1
22,20,22,1
3,1,3,1
7,1,7,1
7,1,7,1
12,12,12,1
17,2,17,1
14,1,14,1
5,1,5,1
20,1,20,1
25,1,25,1
15,1,15,1
7,1,7,1
1,1,1,1
14,1,14,1
3,1,3,1
18,1,18,1
2,2,2,1
13,20,13,1
3,12,3,1
0,0,0,0
18,1,18,1
10,20,10,1
22,20,22,1
17,1,17,1
7,20,7,1
20,1,20,1
13,1,13,1
23,13,23,1
14,1,14,1
11,11,11,0
1,1,1,1
4,2,4,1
1,1,1,1
21,1,21,1
13,20,13,1
23,1,23,1
23,1,23,1
1,1,1,1
14,1,14,1
3,1,3,1
18,1,18,1
8,20,8,1
13,19,13,1
18,1,18,1
20,20,20,0
19,19,19,0
6,2,6,1
9,1,9,1
22,22,22,0
18,1,18,1
18,1,18,1
12,12,12,1
8,20,8,1
4,2,4,1
7,20,7,1
19,19,19,1
7,1,7,1
0,0,0,0
25,1,25,1
17,13,17,1
12,12,12,1
8,20,8,1
2,2,2,1
12,12,12,1
10,2,10,1
17,1,17,1
24,19,24,1
16,1,16,1
15,20,15,1
22,20,22,1
9,9,9,0
4,1,4,1
21,19,21,1
5,19,5,0
8,20,8,1
13,20,13,1
10,2,10,1
8,20,8,1
25,1,25,1
8,20,8,1
24,1,24,1
21,19,21,1
11,11,11,0
20,20,20,0
2,2,2,1
14,2,14,1
11,2,11,1
1,1,1,1
0,0,0,0
9,12,9,1
0,0,0,0
